(u'Charlotte, NC', '|', u'Colorado voters, How does it feel to know your vote means absolutely nothing in @gop primary? DEMAND A VOTE THAT MATTERS @realDonaldTrump.', 'Trump')
(u'Little Rock, AR', '|', u'@politico @GlennThrush Both Trump and Hillary disliked and untrustworthy. Yet old voters keep falling for this status quo bull____.', 'Trump')
(u'Marion, IN', '|', u'Turns out @realDonaldTrump\'s book on winning has no section where it says "blame everyone else" for you losing. Hmm.', 'Trump')
(u'Pennsylvania, USA', '|', u'Two DESPERATE Pathological Liars; pulling out rabbits from their hats! Simply Trump threatens EXPOSING their CRIMES. https://t.co/tdAYdpwGbW', 'Trump')
(u'Queens, NY', '|', u'@realDonaldTrump @CLewandowski_ @DanScavino @KatrinaPierson THOSE WHO OPPOSE TRUMP W/ SUCH VITRIOL ARE BENEFITING FROM FAILED CORRUPT SYSTEM', 'Trump')
(u'Latham, NY', '|', u'It makes me sad seeing people who whole heartedly support trump:/', 'Trump')
(u'Washington, DC', '|', u"@realDonaldTrump The Boston Globe satire front page made me realize what a nightmare Prez Trump would be. I can't vote for Trump", 'Trump')
(u'Maryland, USA', '|', u'Brennan idiot. Attacking iraq and protecting the country from terrorists are two different situations..listen to trump', 'Trump')
(u'Norwalk, CT', '|', u'tRumps kids are obviously to ignorant to vote. #p2 #tcot  https://t.co/j7uOqkLMl6', 'Trump')
(u'Las Vegas, NV', '|', u'If @realDonaldTrump is so smart, went to the best schools, hires the best people, is a business success, why did he fail with delegates?', 'Trump')
(u'New York, USA', '|', u'Please remember that we are immigrants WHO CAME OVER legally. Dad from Ellis Island Mom born in upstate My father,like @MelaniaTrump applied', 'Trump')
(u'Texas, USA', '|', u'@Campaign_Trump @ChrisBragdon Do we have a plan to keep the GE from being stlen also???\n\n#GOPisCorrupt\n\n#Trump2016', 'Trump')
(u'Omaha, NE', '|', u'@LV4RedSox @EmmeWinch @SuperckookLarry @Socrates090 @soosy143 Agree. By mid 2017 many of them will b then complaining abt POTUS tRump.', 'Trump')
(u'Longmeadow, MA', '|', u"2/3 of #trumpkids #notregisteredToVote shows they're a true political family! #greatrolemodels #don'tRegisterToVotr", 'Trump')
(u'Fernway, PA', '|', u'#LoseWithCruz #LyingTed #UnsealBirthRecords #NotEligible #NeverCruz #OnlyTrump #Trump2016  https://t.co/0EHArEXqee', 'Trump')
(u'New York, USA', '|', u"@rcarizona I am voting with my heart, not voting to play political games. Trump's ability to hit 1237 already incredibly slim.", 'Trump')
(u'Baltimore, MD', '|', u'@MELANIATRUMP @GideonResnick @NelsonMandela 2013 was an intense year.', 'Trump')
(u'Michigan, USA', '|', u"I wonder if the Trump children did that on purpose because they can't stomach the thought of Daddy being POTUS?", 'Trump')
(u'Indiana, USA', '|', u'@DanScavino @waynesnetworkin @realDonaldTrump @cologop And we think "We The People" still applies in America today? It doesn\'t.', 'Trump')
(u'Dallas, TX', '|', u'I trust Kasich less than Trump or Cruz. https://t.co/EICo8QAIAs', 'Trump')
(u'Nevada, USA', '|', u"@SpecialKMB1969 @realDonaldTrump @GOP no they won't!", 'Trump')
(u'Oakville, MO', '|', u'@realDonaldTrump @DonaldJTrumpJr @EricTrump @CLewandowski_ @DanScavino My husband &amp; I r Concord MO delegates 4 TRUMP~Branson MO May 20-21~', 'Trump')
(u'Indiana, USA', '|', u'Does anyone truly believe that the political heads will allow Trump the nomination, even if he goes into the convention with 1300 delegates?', 'Trump')
(u'Missouri, USA', '|', u"@BretBaier I believe you're the best in the media I never know where you stand with candidates which is rare... However Trump 2016!!!", 'Trump')
(u'Washington, DC', '|', u'Trump makes America hate again. Blatant evidence  https://t.co/eTVja33sVc', 'Trump')
(u'Delmar, NY', '|', u'Would you rather see @realDonaldTrump or @SenSanders in #AlbanyNY today?', 'Trump')
(u'New York, USA', '|', u'CFP\u2019s open questions for pressoffice@donaldtrump.com https://t.co/cjTe0YEqW5', 'Trump')
(u'Seabrook, NH', '|', u'@theblaze @CIA When #Trump said the same thing it was felonious.', 'Trump')
(u'Ohio, USA', '|', u"Cruz only leading against Hillary in 1 Poll. Fox. All others he's behind. @FoxNews @realDonaldTrump", 'Trump')
(u'Boston, MA', '|', u"Listening to Trump supporters calling into @NPR to chastise @katiekings for the @BostonGlobe's Trump satire ---&gt; Priceless.", 'Trump')
(u'Manhattan, NY', '|', u'(But in all seriousness, this is a symptom of a huge problem in New York. Not just with Trump) https://t.co/LbAEljTmC4', 'Trump')
(u'Plano, TX', '|', u"Don't know what @GOP thinks is going 2 happen 2 millions of us who have risen from ashes 2 support @realDonaldTrump  https://t.co/edEw5uEw2m", 'Trump')
(u'Newark, DE', '|', u'@fawfulfan @sphericaltime Watching Trump parroting Sanders applause lines on "corruption" &amp; "fairness" just reminds me they\'re so similar...', 'Trump')
(u'Tennessee, USA', '|', u"@liciajen @ZaidJilani Yes. It makes me feel like I should've done more. I talked a guy from Trump to Bernie. He felt T would shake things up", 'Trump')
(u'New York, USA', '|', u'@realDonaldTrump  spoke 2 those who can read AND understand English. Illegal people will be sent back home;re-enter when they can be legal..', 'Trump')
(u'Staten Island, NY', '|', u'Even if Trump wins most delegates he may not get nominated bc Cruz is "legally"bribing delegates per CNN discussion', 'Trump')
(u'Speedway, IN', '|', u"@costareports @edatpost As much as I hate Trump I don't like the vote of the people being subverted by powerful elites! It's Un-American.", 'Trump')
(u'Palm Desert, CA', '|', u"@BernIn2K16 @Women4Bernie I agree, both Clinton &amp; Trump are a detriment to America's well being. Keep them from winning save America!", 'Trump')
(u'Queens, NY', '|', u'@realDonaldTrump @CLewandowski_ @DanScavino @KatrinaPierson TRUMP PUTS AMERICAN CITIZENS FIRST, SO THOSE OPPOSING TRUMP ARE ANTI-AMERICAN!', 'Trump')
(u'New York, NY', '|', u'#My2WordNightmare President Trump', 'Trump')
(u'Michigan, USA', '|', u"@Reince @realDonaldTrump Priebus, you blew it in col. Admit you are working for the fascist hillary, PIG! I'm writing in TRUMP #nevercruz", 'Trump')
(u'Texas, USA', '|', u'No Trump=No Vote https://t.co/OYMDu5E9Vc', 'Trump')
(u'Milwaukee, WI', '|', u'In rural Wisconsin, teen chants of \u201cDonald Trump, build that wall\u201d and racial slurs at a girls soccer game. https://t.co/pTxS65AH0i', 'Trump')
(u'Connecticut, USA', '|', u'STOP ANTI AMERICAN REPUBLICAN LEADERS FROM NEGATING YOUR VOTES VOTE TRUMP https://t.co/ePA90meT2a', 'Trump')
(u'Indiana, USA', '|', u'@WayneDupreeShow @KevJames91 Media has been working to derail @realDonaldTrump since beginning! It worked in Co. Caucus they sidetracked him', 'Trump')
(u'Nevada, USA', '|', u'@Cathie_Lynn @imtan2 The rules for CO were published months ago. Can anyone @TheRealDonaldTrump read English. https://t.co/VmvWz6wTri', 'Trump')
(u'Anthem, AZ', '|', u"@FoxNews @realDonaldTrump @SenTedCruz \n\nIf CRUZ was true #constitutionalist he would also have issues with this. He's not a man of his word!", 'Trump')
(u'Tulsa, OK', '|', u'Your Right on. Total disgrace. We have been fooled. Tear it down, rebuild it. #TRUMP TRAIN https://t.co/VZD99ckPcd', 'Trump')
(u'Chicago, IL', '|', u'This is ridiculous. They\'re a mess "Trump: My kids feel \u2018guilty\u2019 for not registering to vote for me" https://t.co/RpvGzb2tzh', 'Trump')
(u'Omaha, NE', '|', u"Could of told folks Trump doesn't donate to charities personally but through his foundation. He does control who it donates to though.", 'Trump')
(u'Orange, CT', '|', u'@DRJAMESCABOT Cultist Cruz follower/evil minion Glenn no balls Beck said Trump is worse than Hillary?! #FUCKBECK https://t.co/N8k4at2tAM', 'Trump')
(u'Las Vegas, NV', '|', u'Great planning, guys. Just like how you screwed up the @realDonaldTrump state delegate hunt. #MakingAmericaAverage https://t.co/XSXHQSY1Tw', 'Trump')
(u'Omaha, NE', '|', u'@mitchellvii you thinking that God sent Trump to save us, really reaffirms my atheism. Thanks, I knew I was right.', 'Trump')
(u'Plano, TX', '|', u'Mainstream liberal media is fine w/anything anti-#Trump!  I refuse to listen 2 any of them! https://t.co/keYSJnL70e', 'Trump')
(u'Columbus, OH', '|', u'I would just like to thank god I was born into a non trump supporting family \U0001f64f\U0001f3fe', 'Trump')
(u'Weatherford, TX', '|', u'professor just compared donald trump to hitler... but he voted for &amp; believes/wants everything he wants????? https://t.co/6m9ShWRcuA', 'Trump')
(u'Delaware, USA', '|', u"In the end it is in God's hands \nYogi Berra was right about Donald Trump  Fox News   https://t.co/IygsrApILN", 'Trump')
(u'Seabrook, NH', '|', u"@realDonaldTrump @foxandfriends Plz don't answer any hypotheticals. #GOP talking heads. Constant #Trump bashing.", 'Trump')
(u'CVS/pharmacy', '|', u'At Trump Rally https://t.co/WBMTKaAboe', 'Trump')
(u'New York, USA', '|', u'@lecia_slecia @realDonaldTrump @PaulManafort Treachery is treachery, whether stealth or overt; if it happens over a year or in two minutes', 'Trump')
(u'Nevada, USA', '|', u'Trump considers rigged vote- just as he did w all his Democrat donations!\nhttps://t.co/iGiBEsanEp\nTRUMP ERUPTS AS CRUZ SWEEPS CO W/OUT VOTES', 'Trump')
(u'Connecticut, USA', '|', u'CHECK OUT MY TWEETS FOR TRUMP VOTE TRUMP https://t.co/rs437uHTfb', 'Trump')
(u'Manhattan, NY', '|', u'@NeilTurner_ @realDonaldTrump yep, he can start by getting them $$ raised 4 them when he played skip debate stunt', 'Trump')
(u'Manhattan, NY', '|', u'@washingtonpost Trump is sloppy. Period. Start with his hair.', 'Trump')
(u'Missouri, USA', '|', u"@jpwilloughby @previl96 @NormaConnors @cologop and you're full of it Cruz will not get trump supporters ever", 'Trump')
(u'Madisonville, KY', '|', u'BREAKING: FBI Warns Of Imminent Terror Attack In United States! https://t.co/YomgwmfDzU\nARREST the #traitorinchief! #alwaystrump #Votetrump', 'Trump')
(u'Troy, NY', '|', u'Going to the trump rally tonight', 'Trump')
(u'Omaha, NE', '|', u'Trump is that smoke and mirrors candidate. A very self serving man.', 'Trump')
(u'Baltimore, MD', '|', u"@HillaryClinton Go fuck yourself, fat ass lying bitch! We LOVE our Gov in Maryland: BOTH parties! I'm voting for Trump: NEW GOP!", 'Trump')
(u'Hemet, CA', '|', u'Check this video out! https://t.co/sXDfU9Z2az #NewYork4Trump #Trump2016 #MakeAmericaGreatAgain #VoteTrump #TrumpTrain', 'Trump')
(u'Washington, DC', '|', u"Hasn't stopped @realDonaldTrump  HaHaHa https://t.co/gDnNISjBIG", 'Trump')
(u'Orange, CT', '|', u'@myGianLuca Cultist Cruz follower/evil minion Glenn no balls Beck said Trump is worse than Hillary?! #FUCKBECK https://t.co/5v0xT5sdm7', 'Trump')
(u'Westminster, CO', '|', u'@P0TUSTrump @cologop the US political system is broken just look at Colorado. The most dishonest people win.', 'Trump')
(u'Pennsylvania, USA', '|', u"@KonniBurton That just goes to show that nothing is ever their fault because there last name is Trump.That's just inane.", 'Trump')
(u'Summit, NJ', '|', u"Northeast U.S. it's time to bury Cruz and Kasich in an avalanche of votes 4 @realDonaldTrump like we did in FL. Stop the fraud &amp; deceit now.", 'Trump')
(u'Maryland, USA', '|', u"@IXLR82C @realDenaldTrump @thinkprogress it doesn't take long to make a fool out of yourself does it ? you proved that", 'Trump')
(u'Hemet, CA', '|', u'@realDonaldTrump Check this out BREAKING: MASSIVE Cruz CORRUPTION Scandal Just EXPOSED, GOP Elites PANIC [VID]', 'Trump')
(u'Mooresville, NC', '|', u'@realDonaldTrump Georgette Mosbacher GOP Delegate for 4Conventions"the System is Rigged"Not about people\'s vote but GOP picking a candidate', 'Trump')
(u'Speedway, IN', '|', u'@davidaxelrod @realDonaldTrump @GOP I hate Trump but the elites are going to steal the vote of the people! What is this China?', 'Trump')
(u'Staten Island, NY', '|', u'Well at least one person at CNN supports @realDonaldTrump https://t.co/gXaKuk2cht', 'Trump')
(u'Hemet, CA', '|', u'@realDonaldTrump Check this video out! https://t.co/sXDfU9Z2az #NewYork4Trump #Trump2016 #MakeAmericaGreatAgain #TrumpTrain', 'Trump')
(u'Oklahoma, USA', '|', u"Trump is such a big crybaby. Has Christie not explained to the boss that politics ain't beanbag?", 'Trump')
(u'Iowa, USA', '|', u'Just saw my first Trump sign since being back in the US. Planning on taking it down on my way to work tomorrow!!! \U0001f60a', 'Trump')
(u'Poca, WV', '|', u"@TallManShort @ByronYork Past winners don't count. Changed the rules into a charade last August -- after @realDonaldTrump took the lead", 'Trump')
(u'Sheridan, AR', '|', u"@realDonaldTrump if my vote  doesn't count , let's see how they feel if I don't vote , if this goes wrong. Let the chips fall where they may", 'Trump')
(u'Arkansas, USA', '|', u"@USATODAY @USATODAYcollege the didn't forget.  They didn't want to vote for their dad. #nottrump2016", 'Trump')
(u'Knoxville, TN', '|', u'@melinda_lu18 @lynn_lwrightpcd Yep. #NewYorkValues in which Trump-funded Gov. Cuomo informed conservatives they are not welcome in New York.', 'Trump')
(u'Washington, DC', '|', u'A @realDonaldTrump nomination would take Virginia out of play for Republicans in 2016. Via @washingtonpost https://t.co/a0hGReRCFX', 'Trump')
(u'Hamilton, Ontario', '|', u'@kanyyassin @kymoukbel can I be trump?', 'Trump')
(u'Colorado, USA', '|', u'As motives of @realDonaldTrump to Get America working again &amp; help Veterans, is not motives of #Globalist @tedcruz ! https://t.co/QWciqmVyRS', 'Trump')
(u'Raleigh, NC', '|', u"Trump is going to be so angry when he finds out the President isn't the same thing as dictator in America.", 'Trump')
(u'Manhattan, NY', '|', u"@realDonaldTrump @TimeHasCome1 @WayneDupreeShow @ThePatriot143 media can't help him.  Needs to get on his 4real game &amp; stop the play play", 'Trump')
(u'Las Vegas, NV', '|', u'@PaulMAGA1 @nepafortrump @angels8000 @realDonaldTrump https://t.co/Vp6HBZnOgS', 'Trump')
(u'Louisiana, USA', '|', u'@EricTrump @DonaldJTrumpJr @BarbMuenchen @Gop42016 @TrumpLiberals @Campaign_Trump @trump https://t.co/VYrio3WSM0', 'Trump')
(u'Port Vue, PA', '|', u"@boyfromdixie @realDonaldTrump @MadJewessWoman @shim_rational @PShofar @StarryKnight47 @EagleEyeFlyer I'm the target https://t.co/FPp6DRQL3m", 'Trump')
(u'Arkansas, USA', '|', u'Stephen Miller: "Cruz Doesn\'t Win With VOTERS, Cruz Wins With Party Insiders"\nhttps://t.co/GiDR0bgxAM #tcot #Trump https://t.co/khIYNlSBPL', 'Trump')
(u'New York, USA', '|', u'@Bobbyh214 @usedupcop @chrgdup1973 @gentlemanirish @Vinceee_ny @TerryWurr  https://t.co/Asvs67tPh7 \u2026ON UN Taking Trump down', 'Trump')
(u'New York, USA', '|', u'President Trump, President Cruz, or President Clinton #My2WordNightmare', 'Trump')
(u'North Patchogue, NY', '|', u'Too bad Trumps not going to be the nominee. Guess Kasich bet on the wrong horse https://t.co/XjtlbObI12', 'Trump')
(u'Sheridan, AR', '|', u'@realDonaldTrump @TimeHasCome1 @WayneDupreeShow @ThePatriot143 this is unfair I will not vote Cruz what happens then? Let the chip fall', 'Trump')
(u'Mount Laurel, NJ', '|', u"#CO #Vets made it possible for Iraqi's to VOTE. Denied to them by @COGop. VOTE #Trump #NYPrimary #MDPrimary \nhttps://t.co/NrCUccKvj3", 'Trump')
(u'Texas, USA', '|', u'Trump \U0001f495', 'Trump')
(u'Omaha, NE', '|', u"I do find it interesting that Trump's campaign is so uneducated how the party process works in getting the nomination. Such a fail.", 'Trump')
(u'Brattleboro, VT', '|', u'@joselouis4077 @realDonaldTrump charming.', 'Trump')
(u'Washington, DC', '|', u'Alt Headline: Ivanka Trump, who is a reasonable, highly educated person, cannot in good conscience vote for her dad. https://t.co/qNJO64jRwj', 'Trump')
(u'North Patchogue, NY', '|', u'What a sad comment regarding Donald Trump. This is just one of many reasons why he can never be the nominee https://t.co/br2nZ3jZa7', 'Trump')
(u'Pennsylvania, USA', '|', u'@SoCal4Trump @cologop I think Larry is right on target and CO has something stinky going on!  Smells like #Cruz to me!', 'Trump')
(u'New York, USA', '|', u'Frankly, Trump is winning NY anyways. But I will not vote for Ted Cruz to "stop" Trump when he is arguably just as bad.', 'Trump')
(u'San Diego, CA', '|', u'Donald Trump  #My2WordNightmare', 'Trump')
(u'Washington, DC', '|', u'Alt Headline pt. 2: Eric Trump actually a moron. https://t.co/qNJO64jRwj', 'Trump')
(u'Little Rock, AR', '|', u"@thehill Black folks are not outraged over Trump hat on King. This is the norm of racism. Y'all know it and Black political people know it.", 'Trump')
(u'Omaha, NE', '|', u'Now whining about the process. Should of never ran it you think the whole process is unfair @realDonaldTrump', 'Trump')
(u'Hurricane, UT', '|', u'@realDonaldTrump @FoxNews. #CrybabyDonald still hasn\'t taken the time to learn the rules of "The Game".  Whaaaaaa https://t.co/BIv6Q7vtM6', 'Trump')
(u'Schenectady, NY', '|', u'@49f8f38790164c4 @vox4america \n\nPriebus must resign. No longer leading supportive GOP to all candidates!\n@MichaelCohen212\n#notrumpnovote', 'Trump')
(u'Connecticut, USA', '|', u'WE THE VOTERS ARE FOR TRUMP VOTE TRUMP https://t.co/TxZwgciSfp', 'Trump')
(u'Plano, TX', '|', u"Listening 2 @RodEccles-just said CO opted out of early nomination back in Aug, worried about Trump, didn't know that https://t.co/rMjqKvHleL", 'Trump')
(u'Garland, TX', '|', u'@SenFrankNiceley @jaydakota76 @tnfortrump @RyanTNGOP @TNGOP @realDonaldTrump Who is that strange monotoned "commentator"?', 'Trump')
(u'Summit, NJ', '|', u'Everyone who votes for #trump going forward should mail one of those postcards to @Reince on their voting day with the "I voted sticker"', 'Trump')
(u'Dallas, TX', '|', u'@chasengraceland @chucktodd @drmoore @LibertyLouise @MSNBC \nTrump w/h more if invested inherited money in Index Fund https://t.co/roACct0vWY', 'Trump')
(u'Washington, DC', '|', u'Alt Headline 2: Eric Trump is actually kinda dumb. https://t.co/qNJO64jRwj', 'Trump')
(u'Valley Stream, NY', '|', u'Stop the steal!  #Trump2016', 'Trump')
(u'Arlington, TN', '|', u'@davidaxelrod @Lonestarmomcom @realDonaldTrump @GOP Why would the real GOP care what he thinks?', 'Trump')
